month,day,year,hi,lo,liquid,snow,wind
4,24,2015,56,42,0.18666666666666668,0.0,12.75011284852834
4,25,2015,58,44,0.06499999999999999,0.0,5.125013020984039
4,26,2015,62,51,0.011666666666666667,0.0,5.874998553223996
4,27,2015,73,54,0.008333333333333333,0.0,3.3749348950798046
4,28,2015,60,46,0.1,0.0,8.500086806560262
4,29,2015,59,46,0.04,0.0,7.375050637160153
4,30,2015,63,47,0.0,0.0,5.166680169909374
5,1,2015,62,46,0.0,0.0,5.624984085463953
5,2,2015,64,45,0.0,0.0,5.666697531221426
5,3,2015,70,46,0.0,0.0,4.125013020984039
5,4,2015,63,47,0.013333333333333334,0.0,6.624972511255917
5,5,2015,58,46,0.35,0.0,9.333371914026783
5,6,2015,60,46,0.05333333333333334,0.0,5.12498987256797
5,7,2015,69,48,0.0,0.0,5.291670042477344
5,8,2015,73,54,0.0,0.0,6.625053530712161
5,9,2015,76,53,0.0,0.0,5.374992766119979
5,10,2015,70,50,0.005,0.0,6.250002893552009
5,11,2015,62,51,0.09000000000000001,0.0,5.208370467250779
5,12,2015,64,51,0.155,0.0,5.708248938066412
5,13,2015,58,50,0.47000000000000003,0.0,6.125001446776005
5,14,2015,66,51,0.03666666666666667,0.0,6.333360339818749
5,15,2015,67,52,0.0016666666666666668,0.0,3.7082952348985523
5,16,2015,61,52,0.018333333333333333,0.0,5.666685957013392
5,17,2015,68,55,0.02,0.0,4.916677276357365
5,18,2015,75,55,0.0,0.0,5.750008680656026
5,19,2015,73,53,0.0,0.0,3.9166888505654005
5,20,2015,73,54,0.0,0.0,5.0833574462667395
5,21,2015,75,56,0.0,0.0,3.958355999490735
5,22,2015,66,53,0.04,0.0,6.125024595192075
5,23,2015,64,54,0.0,0.0,4.083345872058705
5,24,2015,65,54,0.0,0.0,2.708341531730692
5,25,2015,66,53,0.01,0.0,4.875021701640065
5,26,2015,67,54,0.0,0.0,4.541672936029352
5,27,2015,74,57,0.0,0.0,4.749985532239957
5,28,2015,78,57,0.0,0.0,3.708306809106587
5,29,2015,78,55,0.0,0.0,5.125013020984039
5,30,2015,75,55,0.0,0.0,4.708353105938726
5,31,2015,73,56,0.0,0.0,5.000000000000001
6,1,2015,66,55,0.295,0.0,6.874963830599892
6,2,2015,60,54,0.10333333333333333,0.0,7.833412423754905
6,3,2015,67,52,0.075,0.0,5.291646894061274
6,4,2015,72,55,0.0,0.0,6.374992766119979
6,5,2015,78,58,0.0,0.0,7.500005787104018
6,6,2015,81,58,0.0,0.0,6.541661361821318
6,7,2015,83,56,0.0,0.0,6.12498987256797
6,8,2015,82,56,0.0,0.0,7.291681616685379
6,9,2015,79,55,0.0,0.0,7.625007233880022
6,10,2015,77,55,0.0,0.0,4.291623745645204
6,11,2015,71,53,0.0,0.0,5.666685957013392
6,12,2015,67,51,0.0,0.0,6.083380594682809
6,13,2015,71,52,0.0,0.0,3.583351659162722
6,14,2015,77,55,0.0,0.0,6.916654127941295
6,15,2015,81,54,0.0,0.0,7.5833400849546875
6,16,2015,73,54,0.0,0.0,5.4999710644799125
6,17,2015,71,55,0.0,0.0,5.749973958031922
6,18,2015,72,56,0.0016666666666666668,0.0,6.749985532239957
6,19,2015,68,51,0.08666666666666667,0.0,6.4583154897626125
6,20,2015,71,53,0.0,0.0,7.291681616685379
6,21,2015,76,55,0.0,0.0,5.374992766119979
6,22,2015,72,56,0.0,0.0,6.291681616685378
6,23,2015,75,56,0.0,0.0,4.541649787613283
6,24,2015,79,58,0.0,0.0,4.0833227236426355
6,25,2015,83,63,0.0,0.0,4.7083068091065865
6,26,2015,85,62,0.0,0.0,7.875010127432032
6,27,2015,89,67,0.011666666666666667,0.0,6.583351659162722
6,28,2015,85,64,0.045000000000000005,0.0,4.500017361312052
6,29,2015,82,62,0.06833333333333334,0.0,4.499947916063844
6,30,2015,81,60,0.0,0.0,5.458350212386718
7,1,2015,86,63,0.0,0.0,6.041690297341405
7,2,2015,90,63,0.0,0.0,5.250014467760043
7,3,2015,88,62,0.0,0.0,4.708353105938726
7,4,2015,90,64,0.0,0.0,4.875010127432031
7,5,2015,92,65,0.0,0.0,5.666720679637496
7,6,2015,88,63,0.0,0.0,3.750020254864061
7,7,2015,81,63,0.0,0.0,4.291681616685379
7,8,2015,84,64,0.0,0.0,3.375004340328013
7,9,2015,83,63,0.0,0.0,3.5000057871040178
7,10,2015,75,61,0.0,0.0,6.499994212895984
7,11,2015,73,61,0.02,0.0,6.791664255373327
