month,day,year,hi,lo,liquid,snow,wind
4,24,2015,45,31,0.13833333333333334,1.3116666666666668,8.208335744626673
4,25,2015,42,31,0.075,0.8083333333333333,8.874986979015961
4,26,2015,55,36,0.013333333333333334,0.0,4.6249956596719874
4,27,2015,56,44,0.0,0.0,5.791675829581361
4,28,2015,60,36,0.03166666666666666,0.02,8.041586129469092
4,29,2015,45,34,0.028333333333333335,0.0,16.708399402770866
4,30,2015,60,37,0.0,0.0,9.666674382805358
5,1,2015,62,36,0.0,0.0,10.916596256901123
5,2,2015,61,36,0.0,0.0,9.458361786594754
5,3,2015,64,41,0.0,0.0,3.958274980034491
5,4,2015,69,32,0.015,0.0,7.333186726698226
5,5,2015,50,34,0.13666666666666666,1.285,12.375050637160154
5,6,2015,53,36,0.09666666666666666,0.0,10.29165846826931
5,7,2015,67,40,0.0,0.0,4.916677276357365
5,8,2015,70,42,0.0,0.0,7.5000636581441915
5,9,2015,72,45,0.0,0.0,2.875021701640065
5,10,2015,71,46,0.0,0.0,3.708318383314622
5,11,2015,61,42,0.11333333333333334,0.0,7.750031829072095
5,12,2015,54,37,0.24000000000000002,0.0,6.1249667241519
5,13,2015,50,40,0.61,0.0,7.0000115742080355
5,14,2015,56,41,0.09499999999999999,0.0,4.9582634058264565
5,15,2015,63,43,0.0,0.0,9.291612171437169
5,16,2015,56,42,0.02,0.0,13.125024595192075
5,17,2015,60,45,0.05,0.0,7.375050637160153
5,18,2015,67,45,0.016666666666666666,0.0,6.333348765610713
5,19,2015,70,47,0.08,0.0,5.458315489762613
5,20,2015,71,50,0.0,0.0,5.08333429785067
5,21,2015,71,49,0.06166666666666666,0.0,4.791617958541187
5,22,2015,65,44,0.30666666666666664,0.0,9.083322723642636
5,23,2015,67,46,0.09666666666666666,0.0,8.166657021493304
5,24,2015,63,45,0.028333333333333335,0.0,8.541615064989179
5,25,2015,62,44,0.06166666666666666,0.0,12.916688850565402
5,26,2015,60,46,0.19,0.0,7.916654127941296
5,27,2015,66,47,0.09,0.0,7.916654127941296
5,28,2015,71,52,0.05,0.0,5.666674382805357
5,29,2015,73,49,0.02,0.0,5.1666222988692
5,30,2015,75,47,0.0,0.0,10.750008680656025
5,31,2015,70,50,0.0,0.0,5.3750043403280126
6,1,2015,63,43,0.31666666666666665,0.0,7.958228683202352
6,2,2015,54,43,0.23166666666666666,0.0,12.291681616685379
6,3,2015,58,42,0.125,0.0,8.374992766119979
6,4,2015,63,47,0.0,0.0,9.291646894061273
6,5,2015,71,53,0.0,0.0,5.666639660181252
6,6,2015,77,55,0.0,0.0,6.166645447285269
6,7,2015,80,57,0.0,0.0,5.708283660690518
6,8,2015,79,56,0.0,0.0,15.750031829072096
6,9,2015,80,51,0.0,0.0,11.708353105938725
6,10,2015,76,51,0.0,0.0,11.833308255882592
