month,day,year,hi,lo,liquid,snow,wind
4,24,2015,56,36,0.011666666666666667,0.0,7.833377701130801
4,25,2015,55,33,0.03833333333333333,0.0,5.583293788122548
4,26,2015,63,41,0.0,0.0,5.458350212386718
4,27,2015,71,45,0.0,0.0,4.8750332758481
4,28,2015,71,38,0.0,0.0,7.8749869790159615
4,29,2015,62,37,0.0,0.0,9.416659915045313
4,30,2015,68,42,0.0,0.0,4.6249956596719874
5,1,2015,72,43,0.0,0.0,5.999953703167861
5,2,2015,70,39,0.0,0.0,6.416659915045313
5,3,2015,73,45,0.0,0.0,4.458361786594753
5,4,2015,73,43,0.0,0.0,5.958321276866631
5,5,2015,61,36,0.06166666666666666,0.0,6.708353105938726
5,6,2015,61,40,0.04,0.0,8.0833111494346
5,7,2015,71,41,0.0,0.0,8.499994212895983
5,8,2015,73,45,0.0,0.0,7.8750332758481
5,9,2015,76,44,0.0,0.0,5.2916931908934135
5,10,2015,77,49,0.0,0.0,4.583316936538617
5,11,2015,66,48,0.10833333333333334,0.0,9.25000289355201
5,12,2015,62,44,0.44000000000000006,0.0,5.1249667241519
5,13,2015,55,42,0.4,0.0,7.458373360802788
5,14,2015,66,46,0.028333333333333335,0.0,3.0832764268104955
5,15,2015,72,48,0.01,0.0,11.083264852602461
5,16,2015,71,47,0.013333333333333334,0.0,12.791664255373325
5,17,2015,70,50,0.051666666666666666,0.0,7.875021701640065
5,18,2015,72,50,0.0,0.0,7.500017361312053
5,19,2015,77,51,0.0,0.0,6.958309702658596
5,20,2015,76,53,0.0,0.0,8.125024595192075
5,21,2015,77,53,0.09333333333333332,0.0,4.916630979525226
5,22,2015,73,55,0.10833333333333334,0.0,11.208301022002571
5,23,2015,76,51,0.06999999999999999,0.0,12.541649787613284
5,24,2015,77,49,0.02,0.0,9.791606384333152
5,25,2015,74,50,0.011666666666666667,0.0,9.666662808597323
5,26,2015,73,50,0.07999999999999999,0.0,6.6666512343892865
5,27,2015,78,51,0.008333333333333333,0.0,5.833308255882591
5,28,2015,81,56,0.01,0.0,4.416671489253348
5,29,2015,84,55,0.02,0.0,4.624972511255917
5,30,2015,81,53,0.0,0.0,5.083299575226565
5,31,2015,82,56,0.0033333333333333335,0.0,4.333314042986609
6,1,2015,71,50,0.15333333333333332,0.0,9.500005787104017
6,2,2015,64,48,0.10666666666666666,0.0,8.333383488234817
6,3,2015,66,47,0.01,0.0,6.749962383823887
6,4,2015,75,51,0.0,0.0,6.374969617703909
6,5,2015,82,55,0.0,0.0,6.624972511255917
6,6,2015,88,56,0.0,0.0,6.624937788631813
6,7,2015,91,57,0.0,0.0,7.29163531985324
6,8,2015,93,60,0.0,0.0,8.499947916063842
6,9,2015,93,56,0.0,0.0,9.916630979525225
6,10,2015,88,56,0.0,0.0,12.041609277885161
6,11,2015,86,53,0.0,0.0,14.333395062442854
6,12,2015,74,45,0.0,0.0,14.291693190893414
6,13,2015,76,48,0.0,0.0,8.208358893042744
6,14,2015,79,54,0.0,0.0,4.791652681165291
6,15,2015,83,54,0.0,0.0,5.541580342365073
6,16,2015,83,55,0.0,0.0,8.2082778735865
6,17,2015,83,55,0.0,0.0,10.208324170418638
6,18,2015,78,50,0.0,0.0,10.541684510237388
6,19,2015,73,47,0.0,0.0,10.25000289355201
6,20,2015,79,48,0.0,0.0,5.791641106957257
6,21,2015,80,52,0.0,0.0,6.458292341346544
6,22,2015,83,50,0.0,0.0,7.374958043495874
6,23,2015,82,54,0.0,0.0,7.874975404807927
6,24,2015,86,57,0.0,0.0,6.499959490271879
6,25,2015,92,62,0.0,0.0,5.791641106957257
6,26,2015,98,62,0.0,0.0,4.749973958031922
6,27,2015,103,69,0.0,0.0,4.791641106957257
6,28,2015,99,70,0.021666666666666667,0.0,9.249945022511834
6,29,2015,93,62,0.034999999999999996,0.0,13.583351659162723
6,30,2015,93,61,0.0,0.0,10.749985532239958
7,1,2015,96,60,0.0,0.0,5.791664255373326
7,2,2015,100,65,0.0,0.0,5.583247491290408
7,3,2015,96,64,0.0,0.0,12.083334297850671
7,4,2015,95,64,0.0,0.0,10.333302468778573
7,5,2015,93,62,0.0,0.0,7.541696084445422
7,6,2015,94,62,0.0,0.0,5.1249667241519
7,7,2015,93,61,0.0,0.0,7.1666222988692
7,8,2015,95,61,0.0,0.0,5.791652681165292
7,9,2015,96,67,0.02,0.0,6.958274980034491
7,10,2015,91,63,0.03,0.0,10.333267746154469
7,11,2015,84,56,0.0,0.0,9.250014467760044
7,12,2015,80,57,0.01,0.0,5.7083068091065865
7,13,2015,77,55,0.0,0.0,8.41662519242121
7,14,2015,80,56,0.0,0.0,9.87496383059989
7,15,2015,81,56,0.0,0.0,11.458292341346544
7,16,2015,79,49,0.0,0.0,14.166680169909373
7,17,2015,84,53,0.0,0.0,7.833319830090627
7,18,2015,89,61,0.0,0.0,5.583351659162722
7,19,2015,91,61,0.0,0.0,4.916607831109157
7,20,2015,88,57,0.0,0.0,10.416659915045313
7,21,2015,80,49,0.0,0.0,11.708306809106588
7,22,2015,79,54,0.0,0.0,9.04163242630123
7,23,2015,80,52,0.0,0.0,8.874975404807927
7,24,2015,80,54,0.0,0.0,8.12501302098404
7,25,2015,73,49,0.01,0.0,8.833366126922765
7,26,2015,71,47,0.03166666666666666,0.0,9.375004340328013
7,27,2015,75,48,0.008333333333333333,0.0,11.458350212386717
7,28,2015,81,50,0.0,0.0,4.916630979525226
7,29,2015,90,56,0.0,0.0,5.916665702149331
7,30,2015,94,56,0.0,0.0,3.2082778735865
7,31,2015,98,60,0.0,0.0,4.999942128959826
8,1,2015,98,62,0.0,0.0,6.874963830599892
8,2,2015,98,65,0.0,0.0,7.541661361821317
8,3,2015,90,57,0.0,0.0,9.666674382805358
8,4,2015,84,53,0.0,0.0,10.041667148925336
8,5,2015,77,50,0.0,0.0,11.458292341346544
8,6,2015,79,50,0.0,0.0,9.083345872058704
8,7,2015,83,54,0.0,0.0,5.833285107466522
8,8,2015,84,56,0.021666666666666667,0.0,5.541672936029352
8,9,2015,82,54,0.011666666666666667,0.0,3.916642553733261
8,10,2015,87,60,0.021666666666666667,0.0,3.999930554751791
8,11,2015,93,62,0.008333333333333333,0.0,6.874963830599892
8,12,2015,92,63,0.008333333333333333,0.0,6.499959490271879
8,13,2015,91,64,0.034999999999999996,0.0,7.0832301299783555
8,14,2015,77,48,0.065,0.0,16.12508246623225
8,15,2015,77,47,0.0,0.0,9.249968170927906
8,16,2015,80,50,0.0,0.0,6.333314042986609
8,17,2015,85,51,0.0,0.0,4.458292341346543
8,18,2015,91,53,0.0,0.0,5.583351659162722
8,19,2015,94,58,0.0,0.0,6.749916086991748
8,20,2015,83,52,0.0,0.0,12.458303915554579
8,21,2015,75,49,0.0,0.0,15.541696084445421
8,22,2015,79,52,0.0,0.0,5.625018808088058
8,23,2015,84,53,0.0,0.0,4.041632426301231
8,24,2015,84,52,0.0,0.0,6.6666165117651826
8,25,2015,82,53,0.0,0.0,6.291681616685378
8,26,2015,87,59,0.0,0.0,5.958298128450561
8,27,2015,87,56,0.0,0.0,8.20834731883471
8,28,2015,82,53,0.05,0.0,4.458350212386717
8,29,2015,71,47,0.12333333333333334,0.0,11.166761189365618
8,30,2015,66,49,0.07166666666666666,0.0,6.375039062952117
8,31,2015,71,48,0.0,0.0,4.374992766119979
9,1,2015,72,49,0.011666666666666667,0.0,5.7500202548640615
9,2,2015,66,42,0.01,0.0,8.33331404298661
9,3,2015,65,42,0.02,0.0,6.1249667241519
9,4,2015,66,46,0.01,0.0,7.249956596719869
9,5,2015,68,43,0.0,0.0,15.166726466741514
9,6,2015,67,46,0.03833333333333334,0.0,6.791664255373327
9,7,2015,72,46,0.0,0.0,5.3750043403280126
9,8,2015,78,50,0.0,0.0,4.791641106957257
9,9,2015,82,47,0.0,0.0,6.124955149943866
9,10,2015,84,53,0.0,0.0,5.333325617194644
9,11,2015,86,54,0.0,0.0,4.624984085463953
9,12,2015,90,57,0.0,0.0,6.4582460445144045
9,13,2015,78,51,0.0,0.0,13.541661361821319
9,14,2015,65,39,0.0,0.0,9.500005787104017
9,15,2015,61,42,0.011666666666666667,0.0,5.875044850056135
9,16,2015,63,45,0.056666666666666664,0.0,4.458350212386717
9,17,2015,62,42,0.14333333333333334,0.0,6.0416671489253355
9,18,2015,70,49,0.0,0.0,3.2916353198532393
9,19,2015,76,50,0.0,0.0,4.499994212895983
9,20,2015,74,42,0.0,0.0,8.08338059468281
10,1,2015,74,50,0.0,0.0,6.208289447794535
10,2,2015,71,46,0.013333333333333334,0.0,12.166703318325444
10,3,2015,72,44,0.026666666666666665,0.0,10.750054977488166
10,4,2015,69,40,0.0,0.0,5.000000000000001
10,5,2015,73,39,0.0,0.0,4.16664544728527
10,6,2015,74,51,0.0,0.0,4.458303915554578
10,7,2015,67,52,0.09833333333333333,0.0,4.666674382805357
10,8,2015,73,49,0.0,0.0,3.2500028935520087
10,9,2015,72,53,0.011666666666666667,0.0,3.7500086806560264
10,10,2015,70,48,0.07166666666666667,0.0,6.458327063970649
10,11,2015,66,42,0.008333333333333333,0.0,5.000011574208035
10,12,2015,69,48,0.0,0.0,4.999976851583931
10,13,2015,72,49,0.0,0.0,4.541649787613283
10,14,2015,72,48,0.0,0.0,4.9166425537332605
10,15,2015,72,45,0.0,0.0,6.500017361312052
10,16,2015,72,53,0.0,0.0,4.666639660181252
10,17,2015,68,51,0.07166666666666666,0.0,5.958309702658595
10,18,2015,68,49,0.115,0.0,2.291635319853239
10,19,2015,65,48,0.02,0.0,4.666651234389287
10,20,2015,63,45,0.0,0.0,3.791675829581361
10,21,2015,68,46,0.0,0.0,2.2499681709279042
10,22,2015,63,38,0.0,0.0,6.500005787104017
10,23,2015,61,35,0.0,0.0,3.4583039155545783
10,24,2015,57,39,0.0,0.0,3.4583039155545783
10,25,2015,57,42,0.21166666666666667,0.0,5.000034722624105
10,26,2015,58,36,0.026666666666666665,0.0,4.999988425791965
10,27,2015,59,42,0.0,0.0,4.0833574462667395
10,28,2015,54,47,0.085,0.0,2.5416613618213173
10,29,2015,59,45,0.028333333333333335,0.0,6.833342978506696
10,30,2015,60,50,0.16499999999999998,0.0,7.9166888505654
10,31,2015,62,45,0.19833333333333333,0.0,9.583386381786827
11,1,2015,55,38,0.01,0.0,9.208416764082918
11,2,2015,52,35,0.01,0.0,4.666639660181252
11,3,2015,50,29,0.0,0.0,7.791664255373326
11,4,2015,49,31,0.0,0.0,3.9583328510746654
11,5,2015,49,34,0.01,0.0,2.9583444252827005
11,6,2015,52,38,0.0,0.0,3.125024595192074
11,7,2015,53,38,0.08666666666666667,0.0,4.04167872313337
11,8,2015,51,31,0.06666666666666667,0.0,4.374981191911943
11,9,2015,48,34,0.04666666666666667,0.0,6.458303915554579
11,10,2015,47,37,0.016666666666666666,0.0,6.208358893042744
